"date_utc","date_time_utc","stats_day_users","stats_day_txs","stats_day_volume","stats_week_users","stats_week_txs","stats_week_volume","stats_month_users","stats_month_txs","stats_month_volume","stats_all_users","stats_all_txs","stats_all_volume"
2021-12-21,"2021-12-21 01:36:38",724,1482,0,3232,9839,0,8909,49721,0,49477,1998693,2317047269301
2021-12-21,"2021-12-21 02:36:00",731,1515,0,3230,9837,0,8909,49721,0,49481,1998758,2317047269301
2021-12-21,"2021-12-21 03:35:24",739,1580,0,3236,9887,0,8911,49782,0,49485,1998874,2317047269301
2021-12-21,"2021-12-21 04:36:05",739,1603,0,3242,9914,0,8913,49791,0,49488,1998938,2317047269301
2021-12-21,"2021-12-21 05:37:51",745,1617,0,3252,9898,0,8914,49775,0,49493,1998986,2317047269301
2021-12-21,"2021-12-21 06:36:03",749,1653,0,3253,9940,0,8915,49795,0,49496,1999057,2317047269301
2021-12-21,"2021-12-21 07:35:18",750,1739,0,3244,10011,0,8911,49866,0,49498,1999178,2317047269301
2021-12-21,"2021-12-21 08:36:54",752,1749,0,3245,9979,0,8909,49870,0,49501,1999227,2317047269301
2021-12-21,"2021-12-21 09:36:09",753,1741,0,3245,9940,0,8911,49866,0,49505,1999264,2317047269301
2021-12-21,"2021-12-21 10:35:25",741,1734,0,3238,9907,0,8907,49848,0,49505,1999293,2317047269301
2021-12-21,"2021-12-21 11:35:23",739,1726,0,3236,9892,0,8908,49816,0,49507,1999320,2317047269301
2021-12-21,"2021-12-21 12:35:58",763,1757,0,3244,9912,0,8906,49796,0,49512,1999391,2317047269301
2021-12-21,"2021-12-21 13:35:50",772,1807,0,3249,9944,0,8908,49820,0,49516,1999489,2317047269301
2021-12-21,"2021-12-21 14:36:32",781,1822,0,3237,9953,0,8909,49803,0,49525,1999568,2317047269301
2021-12-21,"2021-12-21 15:38:44",750,1747,0,3232,9931,0,8909,49729,0,49527,1999594,2317047269301
2021-12-21,"2021-12-21 16:36:16",712,1498,0,3211,9836,0,8893,49624,0,49527,1999594,2317047269301
2021-12-21,"2021-12-21 17:34:43",778,1623,0,3240,9946,0,8914,49724,0,49543,1999798,2317047269301
2021-12-21,"2021-12-21 18:34:44",779,1639,0,3240,9974,0,8916,49706,0,49549,1999900,2317047269301
2021-12-21,"2021-12-21 19:34:35",786,1617,0,3240,9932,0,8914,49668,0,49558,1999954,2317047269301
2021-12-21,"2021-12-21 20:34:45",788,1603,0,3240,9884,0,8911,49625,0,49560,2000008,2317047269301
2021-12-21,"2021-12-21 21:34:41",776,1590,0,3237,9838,0,8907,49589,0,49563,2000057,2317047269301
2021-12-21,"2021-12-21 22:34:57",771,1576,0,3245,9801,0,8913,49590,0,49567,2000117,2317047269301
2021-12-21,"2021-12-21 23:34:31",768,1559,0,3235,9781,0,8916,49595,0,49572,2000170,2317047269301
2021-12-22,"2021-12-22 00:34:31",767,1564,0,3236,9787,0,8912,49587,0,49579,2000228,2317047269301
2021-12-22,"2021-12-22 01:34:44",770,1581,0,3231,9752,0,8909,49592,0,49580,2000274,2317047269301
2021-12-22,"2021-12-22 02:34:27",764,1559,0,3228,9719,0,8904,49586,0,49583,2000314,2317047269301
2021-12-22,"2021-12-22 03:35:11",748,1475,0,3227,9722,0,8904,49501,0,49587,2000349,2317047269301
2021-12-22,"2021-12-22 04:34:52",740,1442,0,3218,9711,0,8904,49426,0,49589,2000380,2317047269301
2021-12-22,"2021-12-22 05:34:37",735,1431,0,3221,9726,0,8906,49372,0,49591,2000416,2317047269301
2021-12-22,"2021-12-22 06:34:28",737,1419,0,3226,9753,0,8905,49322,0,49596,2000474,2317047269301
2021-12-22,"2021-12-22 07:34:41",737,1342,0,3230,9727,0,8907,49303,0,49601,2000520,2317047269301
2021-12-22,"2021-12-22 08:33:54",731,1340,0,3231,9666,0,8900,49292,0,49604,2000566,2317047269301
2021-12-22,"2021-12-22 09:34:42",729,1329,0,3224,9637,0,8895,49259,0,49606,2000592,2317047269301
2021-12-22,"2021-12-22 10:34:55",729,1330,0,3220,9629,0,8898,49241,0,49612,2000623,2317047269301
2021-12-22,"2021-12-22 11:34:45",729,1337,0,3213,9618,0,8895,49170,0,49616,2000657,2317047269301
2021-12-22,"2021-12-22 12:34:38",700,1303,0,3208,9594,0,8892,49124,0,49618,2000694,2317047269301
2021-12-22,"2021-12-22 13:34:54",697,1260,0,3197,9570,0,8881,49088,0,49620,2000747,2317047269301
2021-12-22,"2021-12-22 14:35:08",682,1231,0,3190,9555,0,8876,49032,0,49622,2000798,2317047269301
2021-12-22,"2021-12-22 15:34:46",681,1247,0,3181,9530,0,8860,48860,0,49627,2000866,2317047269301
2021-12-22,"2021-12-22 16:35:00",672,1236,0,3173,9525,0,8858,48786,0,49633,2000947,2317047269301
2021-12-22,"2021-12-22 17:34:48",673,1221,0,3173,9472,0,8852,48730,0,49637,2001019,2317047269301
2021-12-22,"2021-12-22 18:34:52",672,1205,0,3170,9483,0,8848,48679,0,49641,2001106,2317047269301
2021-12-22,"2021-12-22 19:34:59",673,1219,0,3159,9465,0,8841,48605,0,49644,2001172,2317047269301
2021-12-22,"2021-12-22 20:34:44",669,1232,0,3157,9466,0,8833,48546,0,49647,2001239,2317047269301
2021-12-22,"2021-12-22 21:35:00",685,1288,0,3156,9494,0,8829,48578,0,49653,2001347,2317047269301
2021-12-22,"2021-12-22 22:35:45",684,1287,0,3151,9490,0,8822,48441,0,49655,2001404,2317047269301
2021-12-22,"2021-12-22 23:34:39",691,1316,0,3154,9527,0,8821,48464,0,49658,2001488,2317047269301
2021-12-23,"2021-12-23 00:34:42",691,1325,0,3159,9549,0,8821,48485,0,49664,2001554,2317047269301
2021-12-23,"2021-12-23 01:34:57",686,1343,0,3159,9562,0,8826,48489,0,49669,2001617,2317047269301
2021-12-23,"2021-12-23 02:34:45",680,1333,0,3155,9554,0,8825,48438,0,49671,2001647,2317047269301
2021-12-23,"2021-12-23 03:34:39",680,1325,0,3151,9549,0,8817,48413,0,49673,2001674,2317047269301
2021-12-23,"2021-12-23 04:35:00",678,1324,0,3153,9554,0,8811,48380,0,49675,2001705,2317047269301
2021-12-23,"2021-12-23 05:34:51",668,1326,0,3149,9563,0,8805,48330,0,49676,2001743,2317047269301
2021-12-23,"2021-12-23 07:35:15",664,1283,0,3144,9558,0,8800,48218,0,49682,2001804,2317047269301
2021-12-23,"2021-12-23 08:34:44",666,1278,0,3154,9565,0,8796,48177,0,49684,2001845,2317047269301
2021-12-23,"2021-12-23 09:35:52",668,1294,0,3149,9566,0,8795,48160,0,49685,2001886,2317047269301
2021-12-23,"2021-12-23 10:34:57",665,1295,0,3143,9555,0,8793,48113,0,49688,2001920,2317047269301
2021-12-23,"2021-12-23 11:34:57",662,1307,0,3140,9575,0,8789,48079,0,49691,2001967,2317047269301
2021-12-23,"2021-12-23 12:34:58",668,1325,0,3134,9574,0,8781,48056,0,49697,2002018,2317047269301
2021-12-23,"2021-12-23 13:35:00",680,1381,0,3135,9622,0,8775,48082,0,49701,2002130,2317047269301
2021-12-23,"2021-12-23 15:35:00",692,1418,0,3141,9591,0,8759,48035,0,49709,2002285,2317047269301
2021-12-23,"2021-12-23 16:35:38",708,1429,0,3139,9595,0,8761,48037,0,49719,2002377,2317047269301
2021-12-23,"2021-12-23 17:35:15",713,1465,0,3144,9625,0,8764,48064,0,49720,2002485,2317047269301
2021-12-23,"2021-12-23 18:35:34",734,1499,0,3145,9673,0,8763,48076,0,49726,2002605,2317047269301
2021-12-23,"2021-12-23 19:35:25",740,1557,0,3152,9726,0,8767,48114,0,49730,2002729,2317047269301
2021-12-23,"2021-12-23 20:35:17",756,1600,0,3159,9762,0,8778,48155,0,49737,2002841,2317047269301
2021-12-23,"2021-12-23 21:35:01",752,1563,0,3151,9744,0,8772,48131,0,49741,2002913,2317047269301
2021-12-23,"2021-12-23 22:34:52",758,1574,0,3158,9765,0,8772,48120,0,49744,2002978,2317047269301
2021-12-24,"2021-12-24 00:35:17",763,1576,0,3163,9821,0,8771,48142,0,49753,2003131,2317047269301
2021-12-24,"2021-12-24 01:34:40",775,1574,0,3172,9842,0,8778,48128,0,49758,2003191,2317047269301
2021-12-24,"2021-12-24 02:34:47",782,1589,0,3173,9843,0,8780,48102,0,49762,2003235,2317047269301
2021-12-24,"2021-12-24 03:35:20",794,1634,0,3179,9856,0,8783,48133,0,49767,2003308,2317047269301
2021-12-24,"2021-12-24 04:35:12",795,1654,0,3183,9884,0,8785,48137,0,49769,2003359,2317047269301
2021-12-24,"2021-12-24 05:34:37",802,1646,0,3189,9881,0,8787,48110,0,49771,2003389,2317047269301
2021-12-24,"2021-12-24 06:35:33",805,1641,0,3196,9884,0,8787,48084,0,49773,2003422,2317047269301
2021-12-24,"2021-12-24 07:34:49",812,1652,0,3196,9886,0,8788,48057,0,49778,2003456,2317047269301
2021-12-24,"2021-12-24 08:34:44",811,1661,0,3203,9892,0,8790,48050,0,49784,2003506,2317047269301
2021-12-24,"2021-12-24 09:34:46",812,1700,0,3204,9896,0,8789,48075,0,49787,2003586,2317047269301
2021-12-24,"2021-12-24 10:35:20",821,1712,0,3215,9916,0,8793,48063,0,49790,2003633,2317047269301
2021-12-24,"2021-12-24 11:34:53",829,1736,0,3221,9934,0,8794,48057,0,49795,2003703,2317047269301
2021-12-24,"2021-12-24 12:36:16",842,1740,0,3220,9933,0,8786,48039,0,49800,2003759,2317047269301
2021-12-24,"2021-12-24 13:36:03",839,1689,0,3232,9936,0,8790,47997,0,49805,2003819,2317047269301
2021-12-24,"2021-12-24 14:36:18",847,1682,0,3239,9936,0,8785,47971,0,49809,2003890,2317047269301
2021-12-24,"2021-12-24 15:35:59",854,1671,0,3229,9909,0,8785,47929,0,49813,2003959,2317047269301
2021-12-24,"2021-12-24 16:34:41",848,1659,0,3228,9868,0,8777,47868,0,49817,2004036,2317047269301
2021-12-24,"2021-12-24 17:35:35",846,1656,0,3229,9855,0,8777,47882,0,49820,2004145,2317047269301
2021-12-24,"2021-12-24 19:34:56",836,1563,0,3225,9818,0,8780,47849,0,49830,2004293,2317047269301
2021-12-24,"2021-12-24 20:35:03",822,1496,0,3227,9823,0,8778,47817,0,49833,2004339,2317047269301
2021-12-24,"2021-12-24 21:34:51",818,1474,0,3226,9823,0,8780,47809,0,49837,2004387,2317047269301
2021-12-24,"2021-12-24 22:34:52",813,1482,0,3229,9844,0,8770,47817,0,49838,2004459,2317047269301
2021-12-24,"2021-12-24 23:35:26",805,1431,0,3232,9830,0,8769,47758,0,49840,2004496,2317047269301
2021-12-25,"2021-12-25 00:34:41",801,1399,0,3231,9798,0,8762,47671,0,49841,2004530,2317047269301
2021-12-25,"2021-12-25 01:35:21",786,1380,0,3231,9767,0,8757,47623,0,49843,2004572,2317047269301
2021-12-25,"2021-12-25 03:34:58",773,1329,0,3232,9731,0,8743,47576,0,49846,2004637,2317047269301
2021-12-25,"2021-12-25 04:35:12",768,1308,0,3230,9723,0,8741,47540,0,49847,2004667,2317047269301
2021-12-25,"2021-12-25 05:35:43",762,1314,0,3226,9719,0,8739,47470,0,49848,2004703,2317047269301
2021-12-25,"2021-12-25 06:34:44",765,1323,0,3225,9727,0,8737,47434,0,49852,2004745,2317047269301
2021-12-25,"2021-12-25 07:35:48",760,1313,0,3224,9733,0,8732,47412,0,49854,2004771,2317047269301
2021-12-25,"2021-12-25 08:34:48",746,1287,0,3221,9736,0,8728,47376,0,49854,2004792,2317047269301
2021-12-25,"2021-12-25 09:36:53",747,1237,0,3225,9736,0,8724,47362,0,49858,2004824,2317047269301
2021-12-25,"2021-12-25 10:34:51",736,1220,0,3221,9713,0,8726,47326,0,49862,2004853,2317047269301
2021-12-25,"2021-12-25 11:35:30",725,1184,0,3212,9693,0,8718,47291,0,49864,2004888,2317047269301
2021-12-25,"2021-12-25 12:34:54",720,1195,0,3221,9722,0,8712,47276,0,49867,2004954,2317047269301
2021-12-25,"2021-12-25 13:34:50",703,1176,0,3219,9712,0,8707,47222,0,49869,2004995,2317047269301
2021-12-25,"2021-12-25 14:35:52",687,1162,0,3223,9721,0,8705,47153,0,49877,2005053,2317047269301
2021-12-25,"2021-12-25 15:35:23",680,1183,0,3232,9762,0,8705,47114,0,49884,2005142,2317047269301
2021-12-25,"2021-12-25 16:35:02",664,1229,0,3230,9813,0,8689,47130,0,49886,2005266,2317047269301
2021-12-25,"2021-12-25 17:35:08",647,1206,0,3223,9835,0,8685,47122,0,49888,2005351,2317047269301
2021-12-25,"2021-12-25 18:35:24",633,1183,0,3226,9794,0,8679,47065,0,49890,2005405,2317047269301
2021-12-25,"2021-12-25 19:35:21",621,1166,0,3219,9765,0,8671,47020,0,49892,2005458,2317047269301
2021-12-25,"2021-12-25 20:35:04",617,1185,0,3218,9766,0,8665,47005,0,49897,2005524,2317047269301
2021-12-25,"2021-12-25 21:36:07",619,1187,0,3222,9753,0,8663,46961,0,49900,2005573,2317047269301
2021-12-25,"2021-12-25 22:35:36",622,1165,0,3226,9730,0,8668,46934,0,49904,2005625,2317047269301
2021-12-25,"2021-12-25 23:37:19",618,1174,0,3221,9729,0,8664,46906,0,49910,2005668,2317047269301
2021-12-26,"2021-12-26 00:35:29",619,1183,0,3229,9728,0,8664,46894,0,49912,2005713,2317047269301
2021-12-26,"2021-12-26 01:35:11",618,1188,0,3225,9729,0,8664,46890,0,49915,2005759,2317047269301
2021-12-26,"2021-12-26 02:34:49",627,1210,0,3227,9754,0,8664,46900,0,49919,2005811,2317047269301
2021-12-26,"2021-12-26 03:35:21",624,1223,0,3227,9782,0,8663,46915,0,49921,2005860,2317047269301
2021-12-26,"2021-12-26 04:35:05",627,1232,0,3238,9800,0,8666,46876,0,49924,2005898,2317047269301
2021-12-26,"2021-12-26 06:34:48",620,1212,0,3240,9797,0,8663,46860,0,49929,2005958,2317047269301
2021-12-26,"2021-12-26 07:35:38",617,1219,0,3238,9797,0,8665,46863,0,49931,2005992,2317047269301
2021-12-26,"2021-12-26 08:35:15",618,1256,0,3240,9823,0,8665,46868,0,49934,2006049,2317047269301
2021-12-26,"2021-12-26 09:34:48",617,1304,0,3242,9878,0,8660,46899,0,49936,2006126,2317047269301
2021-12-26,"2021-12-26 10:35:02",613,1303,0,3240,9863,0,8654,46879,0,49937,2006156,2317047269301
2021-12-26,"2021-12-26 11:35:33",616,1312,0,3237,9821,0,8654,46871,0,49939,2006200,2317047269301
2021-12-26,"2021-12-26 12:34:48",601,1270,0,3235,9812,0,8652,46811,0,49941,2006224,2317047269301
2021-12-26,"2021-12-26 13:38:34",604,1299,0,3238,9839,0,8648,46783,0,49945,2006294,2317047269301
2021-12-26,"2021-12-26 14:35:00",601,1327,0,3239,9873,0,8648,46796,0,49949,2006378,2317047269301
2021-12-26,"2021-12-26 15:34:54",595,1323,0,3240,9885,0,8648,46789,0,49951,2006466,2317047269301
2021-12-26,"2021-12-26 16:35:14",601,1283,0,3247,9881,0,8645,46771,0,49958,2006548,2317047269301
2021-12-26,"2021-12-26 17:34:59",604,1254,0,3242,9844,0,8645,46715,0,49963,2006605,2317047269301
2021-12-26,"2021-12-26 18:35:41",602,1263,0,3238,9850,0,8636,46683,0,49966,2006669,2317047269301
2021-12-26,"2021-12-26 19:35:09",617,1278,0,3235,9853,0,8634,46657,0,49974,2006737,2317047269301
2021-12-26,"2021-12-26 20:35:16",629,1275,0,3223,9831,0,8635,46641,0,49976,2006799,2317047269301
2021-12-26,"2021-12-26 21:35:04",624,1279,0,3217,9828,0,8632,46586,0,49979,2006853,2317047269301
2021-12-26,"2021-12-26 23:35:57",616,1271,0,3223,9818,0,8632,46549,0,49986,2006938,2317047269301
2021-12-27,"2021-12-27 00:36:45",611,1263,0,3228,9795,0,8633,46536,0,49989,2006977,2317047269301
2021-12-27,"2021-12-27 01:36:25",608,1243,0,3228,9793,0,8634,46519,0,49991,2007005,2317047269301
2021-12-27,"2021-12-27 02:35:58",609,1226,0,3224,9795,0,8631,46488,0,49993,2007038,2317047269301
2021-12-27,"2021-12-27 03:34:48",603,1218,0,3219,9784,0,8630,46469,0,49997,2007077,2317047269301
2021-12-27,"2021-12-27 04:34:45",613,1222,0,3223,9788,0,8632,46458,0,50001,2007121,2317047269301
2021-12-27,"2021-12-27 07:34:57",626,1278,0,3227,9831,0,8631,46497,0,50007,2007270,2317047269301
2021-12-27,"2021-12-27 08:35:04",632,1279,0,3232,9852,0,8627,46496,0,50010,2007326,2317047269301
2021-12-27,"2021-12-27 09:36:24",629,1226,0,3228,9835,0,8631,46425,0,50012,2007358,2317047269301
2021-12-27,"2021-12-27 10:35:06",646,1261,0,3226,9858,0,8636,46454,0,50014,2007417,2317047269301
2021-12-27,"2021-12-27 11:34:47",642,1254,0,3225,9860,0,8632,46452,0,50016,2007454,2317047269301
2021-12-27,"2021-12-27 12:35:00",650,1285,0,3223,9875,0,8632,46456,0,50018,2007506,2317047269301
2021-12-27,"2021-12-27 13:35:28",654,1278,0,3228,9881,0,8637,46454,0,50025,2007565,2317047269301
2021-12-27,"2021-12-27 14:34:53",640,1233,0,3221,9869,0,8630,46405,0,50032,2007613,2317047269301
2021-12-27,"2021-12-27 15:34:58",658,1224,0,3221,9847,0,8625,46386,0,50037,2007690,2317047269301
2021-12-27,"2021-12-27 16:35:46",658,1208,0,3218,9661,0,8619,46366,0,50040,2007756,2317047269301
2021-12-27,"2021-12-27 17:35:54",667,1237,0,3217,9666,0,8614,46360,0,50047,2007837,2317047269301
2021-12-27,"2021-12-27 18:34:52",681,1262,0,3222,9670,0,8619,46373,0,50053,2007931,2317047269301
2021-12-27,"2021-12-27 19:34:59",699,1328,0,3228,9727,0,8624,46374,0,50060,2008064,2317047269301
2021-12-27,"2021-12-27 20:36:17",702,1432,0,3227,9825,0,8621,46449,0,50066,2008232,2317047269301
2021-12-27,"2021-12-27 21:35:20",690,1468,0,3215,9855,0,8616,46476,0,50067,2008322,2317047269301
2021-12-27,"2021-12-27 22:35:28",704,1562,0,3221,9911,0,8620,46554,0,50073,2008452,2317047269301
2021-12-27,"2021-12-27 23:35:34",712,1626,0,3214,9951,0,8618,46611,0,50075,2008565,2317047269301
2021-12-28,"2021-12-28 00:35:38",720,1665,0,3218,9978,0,8621,46648,0,50080,2008641,2317047269301
2021-12-28,"2021-12-28 01:34:55",728,1729,0,3217,10039,0,8622,46705,0,50084,2008732,2317047269301
2021-12-28,"2021-12-28 02:35:15",728,1734,0,3207,10016,0,8622,46707,0,50085,2008772,2317047269301
2021-12-28,"2021-12-28 03:36:41",734,1731,0,3202,9933,0,8622,46702,0,50086,2008809,2317047269301
2021-12-28,"2021-12-28 04:35:21",726,1722,0,3198,9905,0,8619,46711,0,50087,2008843,2317047269301
2021-12-28,"2021-12-28 05:36:38",724,1718,0,3198,9899,0,8619,46725,0,50095,2008886,2317047269301
2021-12-28,"2021-12-28 06:35:17",733,1730,0,3201,9874,0,8617,46731,0,50099,2008930,2317047269301
2021-12-28,"2021-12-28 07:35:50",726,1688,0,3203,9784,0,8616,46724,0,50100,2008962,2317047269301
2021-12-28,"2021-12-28 08:35:18",718,1661,0,3196,9763,0,8615,46703,0,50104,2008990,2317047269301
2021-12-28,"2021-12-28 09:35:48",719,1658,0,3195,9752,0,8613,46682,0,50107,2009015,2317047269301
2021-12-28,"2021-12-28 10:35:43",720,1665,0,3204,9790,0,8617,46695,0,50113,2009083,2317047269301
2021-12-28,"2021-12-28 12:35:25",716,1696,0,3193,9814,0,8612,46701,0,50122,2009205,2317047269301
2021-12-28,"2021-12-28 13:35:35",708,1702,0,3188,9778,0,8603,46674,0,50124,2009267,2317047269301
2021-12-28,"2021-12-28 14:35:47",723,1740,0,3190,9788,0,8605,46653,0,50131,2009355,2317047269301
2021-12-28,"2021-12-28 16:35:15",718,1735,0,3181,9780,0,8599,46553,0,50142,2009492,2317047269301
2021-12-28,"2021-12-28 17:35:46",724,1743,0,3192,9787,0,8608,46559,0,50151,2009586,2317047269301
2021-12-28,"2021-12-28 18:35:18",712,1793,0,3194,9823,0,8610,46613,0,50156,2009724,2317047269301
2021-12-28,"2021-12-28 19:36:23",700,1712,0,3195,9819,0,8607,46598,0,50162,2009776,2317047269301
2021-12-28,"2021-12-28 20:36:20",687,1577,0,3186,9799,0,8600,46515,0,50164,2009809,2317047269301
2021-12-28,"2021-12-28 21:36:59",698,1543,0,3192,9803,0,8606,46505,0,50172,2009866,2317047269301
2021-12-28,"2021-12-28 22:35:21",703,1483,0,3196,9818,0,8607,46495,0,50176,2009935,2317047269301
2021-12-28,"2021-12-28 23:35:02",704,1420,0,3195,9812,0,8604,46480,0,50179,2009984,2317047269301
2021-12-29,"2021-12-29 01:35:37",694,1385,0,3192,9843,0,8610,46457,0,50190,2010117,2317047269301
2021-12-29,"2021-12-29 02:34:58",686,1381,0,3194,9839,0,8609,46440,0,50193,2010153,2317047269301
2021-12-29,"2021-12-29 03:35:42",694,1388,0,3202,9847,0,8613,46444,0,50197,2010197,2317047269301
2021-12-29,"2021-12-29 04:36:55",695,1393,0,3197,9857,0,8614,46439,0,50201,2010239,2317047269301
2021-12-29,"2021-12-29 05:35:31",703,1449,0,3193,9916,0,8614,46493,0,50206,2010335,2317047269301
2021-12-29,"2021-12-29 06:35:03",698,1453,0,3198,9908,0,8612,46475,0,50211,2010384,2317047269301
2021-12-29,"2021-12-29 07:35:45",701,1458,0,3190,9899,0,8606,46452,0,50212,2010420,2317047269301
2021-12-29,"2021-12-29 08:35:10",700,1483,0,3188,9906,0,8605,46470,0,50213,2010472,2317047269301
2021-12-29,"2021-12-29 09:35:00",702,1493,0,3193,9916,0,8606,46448,0,50218,2010508,2317047269301
2021-12-29,"2021-12-29 10:35:37",700,1472,0,3191,9930,0,8611,46440,0,50222,2010555,2317047269301
2021-12-29,"2021-12-29 12:35:05",677,1452,0,3185,9963,0,8605,46396,0,50225,2010657,2317047269301
2021-12-29,"2021-12-29 13:36:22",677,1430,0,3188,9949,0,8607,46375,0,50230,2010697,2317047269301
2021-12-29,"2021-12-29 15:35:48",660,1394,0,3193,9944,0,8596,46308,0,50240,2010812,2317047269301
2021-12-29,"2021-12-29 17:35:29",659,1424,0,3206,9990,0,8594,46230,0,50251,2011008,2317047269301
2021-12-29,"2021-12-29 19:35:47",686,1457,0,3206,10061,0,8582,46261,0,50261,2011232,2317047269301
2021-12-29,"2021-12-29 20:36:45",699,1488,0,3205,10052,0,8573,46221,0,50267,2011295,2317047269301
2021-12-29,"2021-12-29 22:36:27",701,1535,0,3204,10066,0,8571,46225,0,50273,2011471,2317047269301
2021-12-29,"2021-12-29 23:35:49",704,1570,0,3199,10068,0,8566,46231,0,50275,2011556,2317047269301
2021-12-30,"2021-12-30 00:35:37",707,1516,0,3196,10038,0,8563,46182,0,50278,2011593,2317047269301
2021-12-30,"2021-12-30 01:36:38",703,1507,0,3191,10008,0,8555,46173,0,50279,2011625,2317047269301
2021-12-30,"2021-12-30 02:35:23",706,1557,0,3194,10063,0,8552,46200,0,50282,2011710,2317047269301
2021-12-30,"2021-12-30 03:35:03",703,1563,0,3201,10086,0,8553,46204,0,50287,2011760,2317047269301
2021-12-30,"2021-12-30 05:37:32",700,1512,0,3210,10104,0,8554,46183,0,50296,2011847,2317047269301
2021-12-30,"2021-12-30 06:35:37",700,1502,0,3208,10105,0,8551,46169,0,50296,2011887,2317047269301
2021-12-30,"2021-12-30 07:35:00",708,1518,0,3214,10134,0,8551,46146,0,50298,2011938,2317047269301
2021-12-30,"2021-12-30 08:35:52",712,1518,0,3213,10146,0,8549,46131,0,50302,2011991,2317047269301
2021-12-30,"2021-12-30 09:35:20",718,1555,0,3214,10177,0,8546,46168,0,50307,2012062,2317047269301
2021-12-30,"2021-12-30 10:35:04",720,1587,0,3211,10222,0,8539,46097,0,50308,2012142,2317047269301
2021-12-30,"2021-12-30 11:35:26",722,1598,0,3208,10225,0,8532,46010,0,50311,2012192,2317047269301
2021-12-30,"2021-12-30 13:35:08",735,1671,0,3212,10239,0,8537,46074,0,50322,2012369,2317047269301
2021-12-30,"2021-12-30 14:35:27",738,1728,0,3211,10269,0,8535,46117,0,50326,2012477,2317047269301
2021-12-30,"2021-12-30 15:36:06",749,1814,0,3216,10339,0,8528,46146,0,50333,2012622,2317047269301
2021-12-30,"2021-12-30 16:35:20",743,1814,0,3213,10329,0,8514,46098,0,50339,2012706,2317047269301
2021-12-30,"2021-12-30 17:35:27",735,1810,0,3209,10332,0,8504,46105,0,50341,2012819,2317047269301
2021-12-30,"2021-12-30 19:35:47",743,1933,0,3206,10437,0,8523,46251,0,50363,2013169,2317047269301
2021-12-30,"2021-12-30 20:35:18",748,1971,0,3194,10423,0,8524,46237,0,50366,2013265,2317047269301
2021-12-30,"2021-12-30 21:35:31",756,2040,0,3198,10510,0,8516,46294,0,50372,2013423,2317047269301
2021-12-30,"2021-12-30 22:35:41",763,2002,0,3192,10495,0,8511,46255,0,50377,2013473,2317047269301
2021-12-30,"2021-12-30 23:35:25",761,1962,0,3183,10454,0,8504,46233,0,50380,2013519,2317047269301
2021-12-31,"2021-12-31 00:35:48",779,2143,0,3187,10604,0,8509,46374,0,50382,2013736,2317047269301
2021-12-31,"2021-12-31 01:35:42",782,2252,0,3182,10685,0,8512,46466,0,50389,2013877,2317047269301
2021-12-31,"2021-12-31 02:35:53",789,2204,0,3181,10674,0,8514,46435,0,50394,2013911,2317047269301
2021-12-31,"2021-12-31 03:35:25",781,2198,0,3177,10649,0,8504,46403,0,50398,2013958,2317047269301
2021-12-31,"2021-12-31 04:35:12",782,2200,0,3176,10642,0,8507,46371,0,50402,2014001,2317047269301
2021-12-31,"2021-12-31 05:36:21",773,2179,0,3171,10637,0,8503,46325,0,50406,2014025,2317047269301
2021-12-31,"2021-12-31 07:35:16",770,2170,0,3164,10653,0,8488,46305,0,50410,2014110,2317047269301
2021-12-31,"2021-12-31 09:35:36",765,2196,0,3155,10673,0,8480,46352,0,50414,2014259,2317047269301
2021-12-31,"2021-12-31 10:35:19",771,2278,0,3159,10786,0,8481,46461,0,50418,2014420,2317047269301
2021-12-31,"2021-12-31 11:36:36",780,2418,0,3151,10906,0,8476,46595,0,50419,2014611,2317047269301
2021-12-31,"2021-12-31 12:35:35",771,2378,0,3141,10888,0,8468,46578,0,50421,2014647,2317047269301
2021-12-31,"2021-12-31 13:35:49",764,2325,0,3132,10878,0,8463,46536,0,50422,2014698,2317047269301
2021-12-31,"2021-12-31 14:35:32",771,2302,0,3134,10891,0,8461,46527,0,50429,2014781,2317047269301
2021-12-31,"2021-12-31 16:35:50",756,2230,0,3117,10900,0,8447,46444,0,50437,2014937,2317047269301
2021-12-31,"2021-12-31 17:35:31",753,2539,0,3122,11216,0,8452,46721,0,50447,2015358,2317047269301
2021-12-31,"2021-12-31 19:35:43",743,2358,0,3114,11234,0,8449,46683,0,50453,2015525,2317047269301
2021-12-31,"2021-12-31 20:36:34",742,2322,0,3118,11251,0,8446,46615,0,50457,2015590,2317047269301
2021-12-31,"2021-12-31 21:35:18",720,2206,0,3111,11242,0,8442,46510,0,50460,2015629,2317047269301
2021-12-31,"2021-12-31 23:37:01",708,2217,0,3099,11243,0,8439,46413,0,50466,2015738,2317047269301
2022-01-01,"2022-01-01 02:36:22",660,1893,0,3089,11205,0,8667,48329,0,50473,2015806,2317047269301
2022-01-01,"2022-01-01 03:35:20",662,1875,0,3091,11197,0,8658,48279,0,50476,2015834,2317047269301
2022-01-01,"2022-01-01 04:36:05",652,1888,0,3095,11221,0,8658,48259,0,50478,2015889,2317047269301
2022-01-01,"2022-01-01 05:35:48",651,1900,0,3094,11223,0,8654,48226,0,50480,2015926,2317047269301
2022-01-01,"2022-01-01 06:35:23",649,1902,0,3085,11205,0,8645,48200,0,50481,2015952,2317047269301
