"date_utc","date_time_utc","usds_price"
2021-12-18,"2021-12-18 00:00:08",0.237124700200612
2021-12-18,"2021-12-18 00:10:04",0.237124700200612
2021-12-18,"2021-12-18 00:20:04",0.237124700200612
2021-12-18,"2021-12-18 00:30:05",0.237124700200612
2021-12-18,"2021-12-18 00:40:03",0.237124700200612
2021-12-18,"2021-12-18 00:50:04",0.237124700200612
2021-12-18,"2021-12-18 01:00:06",0.237124700200612
2021-12-18,"2021-12-18 01:10:04",0.237124700200612
2021-12-18,"2021-12-18 01:20:04",0.237124700200612
2021-12-18,"2021-12-18 01:30:04",0.237124700200612
2021-12-18,"2021-12-18 01:40:03",0.237124700200612
2021-12-18,"2021-12-18 01:50:04",0.237124700200612
2021-12-18,"2021-12-18 02:00:06",0.237124700200612
2021-12-18,"2021-12-18 02:10:04",0.237124700200612
2021-12-18,"2021-12-18 02:20:04",0.237124700200612
2021-12-18,"2021-12-18 02:30:04",0.237124700200612
2021-12-18,"2021-12-18 02:40:04",0.237124700200612
2021-12-18,"2021-12-18 02:50:04",0.237124700200612
2021-12-18,"2021-12-18 03:00:06",0.237124700200612
2021-12-18,"2021-12-18 03:10:05",0.237124700200612
2021-12-18,"2021-12-18 03:20:04",0.237124700200612
2021-12-18,"2021-12-18 03:30:04",0.237124700200612
2021-12-18,"2021-12-18 03:40:04",0.237124700200612
2021-12-18,"2021-12-18 03:50:04",0.237124700200612
2021-12-18,"2021-12-18 04:00:06",0.237124700200612
2021-12-18,"2021-12-18 04:10:04",0.237124700200612
2021-12-18,"2021-12-18 04:20:04",0.237124700200612
2021-12-18,"2021-12-18 04:30:05",0.237124700200612
2021-12-18,"2021-12-18 04:40:04",0.237124700200612
2021-12-18,"2021-12-18 04:50:04",0.237124700200612
2021-12-18,"2021-12-18 05:00:08",0.237124700200612
2021-12-18,"2021-12-18 05:10:04",0.237124700200612
2021-12-18,"2021-12-18 05:20:05",0.237124700200612
2021-12-18,"2021-12-18 05:30:04",0.237124700200612
2021-12-18,"2021-12-18 05:40:04",0.237124700200612
2021-12-18,"2021-12-18 05:50:04",0.237124700200612
2021-12-18,"2021-12-18 06:00:07",0.237124700200612
2021-12-18,"2021-12-18 06:10:04",0.237124700200612
2021-12-18,"2021-12-18 06:20:04",0.237124700200612
2021-12-18,"2021-12-18 06:30:04",0.237124700200612
2021-12-18,"2021-12-18 06:40:04",0.237124700200612
2021-12-18,"2021-12-18 06:50:04",0.237124700200612
2021-12-18,"2021-12-18 07:00:06",0.237124700200612
2021-12-18,"2021-12-18 07:10:04",0.237124700200612
2021-12-18,"2021-12-18 07:20:04",0.237124700200612
2021-12-18,"2021-12-18 07:30:04",0.208324397106492
2021-12-18,"2021-12-18 07:40:03",0.208324397106492
2021-12-18,"2021-12-18 07:50:04",0.208324397106492
2021-12-18,"2021-12-18 08:00:05",0.235270846824115
2021-12-18,"2021-12-18 08:10:04",0.235270846824115
2021-12-18,"2021-12-18 08:20:03",0.235270846824115
2021-12-18,"2021-12-18 08:30:05",0.235270846824115
2021-12-18,"2021-12-18 08:40:04",0.235270846824115
2021-12-18,"2021-12-18 08:50:03",0.235270846824115
2021-12-18,"2021-12-18 09:00:05",0.235270846824115
2021-12-18,"2021-12-18 09:10:04",0.235270846824115
2021-12-18,"2021-12-18 09:20:04",0.235270846824115
2021-12-18,"2021-12-18 09:30:04",0.235270846824115
2021-12-18,"2021-12-18 09:40:04",0.235270846824115
2021-12-18,"2021-12-18 09:50:04",0.235270846824115
2021-12-18,"2021-12-18 10:00:06",0.235270846824115
2021-12-18,"2021-12-18 10:10:03",0.235270846824115
2021-12-18,"2021-12-18 10:20:03",0.235270846824115
2021-12-18,"2021-12-18 10:30:04",0.235270846824115
2021-12-18,"2021-12-18 10:40:03",0.235270846824115
2021-12-18,"2021-12-18 10:50:05",0.235270846824115
2021-12-18,"2021-12-18 11:00:05",0.235270846824115
2021-12-18,"2021-12-18 11:10:03",0.235270846824115
2021-12-18,"2021-12-18 11:20:04",0.235270846824115
2021-12-18,"2021-12-18 11:30:03",0.235270846824115
2021-12-18,"2021-12-18 11:40:03",0.235270846824115
2021-12-18,"2021-12-18 11:50:04",0.235270846824115
2021-12-18,"2021-12-18 12:00:06",0.235270846824115
2021-12-18,"2021-12-18 12:10:04",0.235270846824115
2021-12-18,"2021-12-18 12:20:03",0.235270846824115
2021-12-18,"2021-12-18 12:30:04",0.235270846824115
2021-12-18,"2021-12-18 12:40:04",0.235270846824115
2021-12-18,"2021-12-18 12:50:03",0.235270846824115
2021-12-18,"2021-12-18 13:00:06",0.235270846824115
2021-12-18,"2021-12-18 13:10:04",0.235270846824115
2021-12-18,"2021-12-18 13:20:04",0.235270846824115
2021-12-18,"2021-12-18 13:30:04",0.235270846824115
2021-12-18,"2021-12-18 13:40:04",0.235270846824115
2021-12-18,"2021-12-18 13:50:04",0.235270846824115
2021-12-18,"2021-12-18 14:00:05",0.235270846824115
2021-12-18,"2021-12-18 14:10:03",0.235270846824115
2021-12-18,"2021-12-18 14:20:04",0.235270846824115
2021-12-18,"2021-12-18 14:30:04",0.235270846824115
2021-12-18,"2021-12-18 14:40:03",0.235270846824115
