"date_utc","date_time_utc","wxtz_price"
2021-12-23,"2021-12-23 00:00:07",0.807561898385542
2021-12-23,"2021-12-23 00:10:04",0.807561898385542
2021-12-23,"2021-12-23 00:20:03",0.807561898385542
2021-12-23,"2021-12-23 00:30:04",0.807561898385542
2021-12-23,"2021-12-23 00:40:03",0.807561898385542
2021-12-23,"2021-12-23 00:50:03",0.807561898385542
2021-12-23,"2021-12-23 01:00:05",0.807561898385542
2021-12-23,"2021-12-23 01:10:04",0.807561898385542
2021-12-23,"2021-12-23 01:20:03",0.807561898385542
2021-12-23,"2021-12-23 01:30:04",0.807561898385542
2021-12-23,"2021-12-23 01:40:03",0.807561898385542
2021-12-23,"2021-12-23 01:50:03",0.807561898385542
2021-12-23,"2021-12-23 02:00:05",0.807561898385542
2021-12-23,"2021-12-23 02:10:04",0.807561898385542
2021-12-23,"2021-12-23 02:20:04",0.807561898385542
2021-12-23,"2021-12-23 02:30:04",0.807561898385542
2021-12-23,"2021-12-23 02:40:03",0.807561898385542
2021-12-23,"2021-12-23 02:50:03",0.807561898385542
2021-12-23,"2021-12-23 03:00:05",0.807561898385542
2021-12-23,"2021-12-23 03:10:03",0.807561898385542
2021-12-23,"2021-12-23 03:20:04",0.807561898385542
2021-12-23,"2021-12-23 03:30:04",0.807561898385542
2021-12-23,"2021-12-23 03:40:03",0.807561898385542
2021-12-23,"2021-12-23 03:50:03",0.807561898385542
2021-12-23,"2021-12-23 04:00:05",0.807561898385542
2021-12-23,"2021-12-23 04:10:03",0.807561898385542
2021-12-23,"2021-12-23 04:20:03",0.807561898385542
2021-12-23,"2021-12-23 04:30:03",0.807561898385542
2021-12-23,"2021-12-23 04:40:04",0.807561898385542
2021-12-23,"2021-12-23 04:50:03",0.807561898385542
2021-12-23,"2021-12-23 05:00:05",0.807561898385542
2021-12-23,"2021-12-23 05:10:02",0.807561898385542
2021-12-23,"2021-12-23 05:20:03",0.807561898385542
2021-12-23,"2021-12-23 05:30:03",0.807561898385542
2021-12-23,"2021-12-23 05:40:03",0.807561898385542
2021-12-23,"2021-12-23 05:50:03",0.807561898385542
2021-12-23,"2021-12-23 06:00:06",0.807561898385542
2021-12-23,"2021-12-23 06:10:03",0.807561898385542
2021-12-23,"2021-12-23 06:20:03",0.807561898385542
2021-12-23,"2021-12-23 06:30:04",0.807561898385542
2021-12-23,"2021-12-23 06:40:03",0.807561898385542
2021-12-23,"2021-12-23 06:50:03",0.807561898385542
2021-12-23,"2021-12-23 07:00:05",0.807561898385542
2021-12-23,"2021-12-23 07:10:03",0.807561898385542
2021-12-23,"2021-12-23 07:20:03",0.807561898385542
2021-12-23,"2021-12-23 07:30:03",0.761806724679857
2021-12-23,"2021-12-23 07:40:03",0.761806724679857
2021-12-23,"2021-12-23 07:50:03",0.761806724679857
2021-12-23,"2021-12-23 08:00:05",0.761806724679857
2021-12-23,"2021-12-23 08:10:03",0.761806724679857
2021-12-23,"2021-12-23 08:20:03",0.761806724679857
2021-12-23,"2021-12-23 08:30:04",0.761806724679857
2021-12-23,"2021-12-23 08:40:03",0.761806724679857
2021-12-23,"2021-12-23 08:50:04",0.761806724679857
2021-12-23,"2021-12-23 09:00:05",0.761806724679857
2021-12-23,"2021-12-23 09:10:03",0.761806724679857
2021-12-23,"2021-12-23 09:20:03",0.761806724679857
2021-12-23,"2021-12-23 09:30:04",0.761806724679857
2021-12-23,"2021-12-23 09:40:03",0.761806724679857
2021-12-23,"2021-12-23 09:50:04",0.761806724679857
2021-12-23,"2021-12-23 10:00:05",0.761806724679857
2021-12-23,"2021-12-23 10:10:04",0.761806724679857
2021-12-23,"2021-12-23 10:20:03",0.784535249576303
2021-12-23,"2021-12-23 10:30:03",0.784535249576303
2021-12-23,"2021-12-23 10:40:03",0.784535249576303
2021-12-23,"2021-12-23 10:50:03",0.784535249576303
2021-12-23,"2021-12-23 11:00:05",0.784535249576303
2021-12-23,"2021-12-23 11:10:03",0.784535249576303
2021-12-23,"2021-12-23 11:20:03",0.784535249576303
2021-12-23,"2021-12-23 11:30:03",0.784535249576303
2021-12-23,"2021-12-23 11:40:03",0.784535249576303
2021-12-23,"2021-12-23 11:50:03",0.784535249576303
2021-12-23,"2021-12-23 12:00:06",0.784535249576303
2021-12-23,"2021-12-23 12:10:03",0.784535249576303
2021-12-23,"2021-12-23 12:20:03",0.784535249576303
2021-12-23,"2021-12-23 12:30:03",0.784535249576303
2021-12-23,"2021-12-23 12:40:03",0.784535249576303
2021-12-23,"2021-12-23 12:50:03",0.784535249576303
2021-12-23,"2021-12-23 13:00:05",0.784535249576303
2021-12-23,"2021-12-23 13:10:03",0.784535249576303
2021-12-23,"2021-12-23 13:20:04",0.784535249576303
2021-12-23,"2021-12-23 13:30:03",0.784535249576303
2021-12-23,"2021-12-23 13:40:04",0.784535249576303
2021-12-23,"2021-12-23 13:50:03",0.784535306226292
2021-12-23,"2021-12-23 14:00:06",0.784553975917267
2021-12-23,"2021-12-23 14:10:03",0.784535419160422
2021-12-23,"2021-12-23 14:20:03",0.784535419160422
2021-12-23,"2021-12-23 14:30:03",0.784535767099852
2021-12-23,"2021-12-23 14:40:03",0.784535767099852
2021-12-23,"2021-12-23 14:50:03",0.784535767099852
2021-12-23,"2021-12-23 15:00:05",0.784535767099852
2021-12-23,"2021-12-23 15:10:03",0.784535767099852
2021-12-23,"2021-12-23 15:20:03",0.784535767099852
2021-12-23,"2021-12-23 15:30:03",0.784535767099852
2021-12-23,"2021-12-23 15:40:03",0.784535767099852
2021-12-23,"2021-12-23 15:50:03",0.784535767099852
2021-12-23,"2021-12-23 16:00:04",0.784535767099852
2021-12-23,"2021-12-23 16:10:03",0.784535804015751
2021-12-23,"2021-12-23 16:20:03",0.784535804015751
2021-12-23,"2021-12-23 16:30:03",0.784535804015751
2021-12-23,"2021-12-23 16:40:03",0.784535804015751
2021-12-23,"2021-12-23 16:50:02",0.784535804015751
2021-12-23,"2021-12-23 17:00:05",0.784535804015751
2021-12-23,"2021-12-23 17:10:03",0.784535804015751
2021-12-23,"2021-12-23 17:20:03",0.784535804015751
2021-12-23,"2021-12-23 17:30:03",0.784535804015751
2021-12-23,"2021-12-23 17:40:03",0.784535804015751
2021-12-23,"2021-12-23 17:50:03",0.784535804015751
2021-12-23,"2021-12-23 18:00:06",0.784535804015751
2021-12-23,"2021-12-23 18:10:03",0.784535804015751
2021-12-23,"2021-12-23 18:20:03",0.771545405452667
2021-12-23,"2021-12-23 18:30:03",0.771545405452667
2021-12-23,"2021-12-23 18:40:03",0.769674431598742
2021-12-23,"2021-12-23 18:50:03",0.769674431598742
2021-12-23,"2021-12-23 19:00:05",0.769674431598742
2021-12-23,"2021-12-23 19:10:03",0.769674431598742
2021-12-23,"2021-12-23 19:20:03",0.769674431598742
2021-12-23,"2021-12-23 19:30:03",0.769674431598742
2021-12-23,"2021-12-23 19:40:03",0.769674431598742
2021-12-23,"2021-12-23 19:50:03",0.769674431598742
2021-12-23,"2021-12-23 20:00:05",0.769674431598742
2021-12-23,"2021-12-23 20:10:03",0.769674431598742
2021-12-23,"2021-12-23 20:20:03",0.769674431598742
2021-12-23,"2021-12-23 20:30:03",0.769674431598742
2021-12-23,"2021-12-23 20:40:03",0.769674431598742
2021-12-23,"2021-12-23 20:50:03",0.769674431598742
2021-12-23,"2021-12-23 21:00:05",0.769674431598742
2021-12-23,"2021-12-23 21:10:03",0.769674431598742
2021-12-23,"2021-12-23 21:20:03",0.769674431598742
2021-12-23,"2021-12-23 21:30:03",0.769674431598742
2021-12-23,"2021-12-23 21:40:03",0.769674540025668
2021-12-23,"2021-12-23 21:50:03",0.769674540025668
2021-12-23,"2021-12-23 22:00:05",0.769674540025668
2021-12-23,"2021-12-23 22:10:03",0.769674540025668
2021-12-23,"2021-12-23 22:20:03",0.769674540025668
2021-12-23,"2021-12-23 22:30:04",0.769674540025668
2021-12-23,"2021-12-23 22:40:03",0.769674540025668
2021-12-23,"2021-12-23 22:50:03",0.769674540025668
2021-12-23,"2021-12-23 23:00:04",0.769674540025668
2021-12-23,"2021-12-23 23:10:03",0.769674540025668
2021-12-23,"2021-12-23 23:20:03",0.769674540025668
2021-12-23,"2021-12-23 23:30:03",0.769674540025668
2021-12-23,"2021-12-23 23:40:02",0.769674540025668
2021-12-23,"2021-12-23 23:50:03",0.769784271244389
2021-12-24,"2021-12-24 00:00:07",0.769784271244389
2021-12-24,"2021-12-24 00:10:03",0.769784271244389
2021-12-24,"2021-12-24 00:20:03",0.769784271244389
2021-12-24,"2021-12-24 00:30:03",0.769784271244389
2021-12-24,"2021-12-24 00:40:03",0.769784271244389
2021-12-24,"2021-12-24 00:50:03",0.769784271244389
2021-12-24,"2021-12-24 01:00:04",0.769784271244389
2021-12-24,"2021-12-24 01:10:03",0.769784271244389
2021-12-24,"2021-12-24 01:20:03",0.769784271244389
2021-12-24,"2021-12-24 01:30:04",0.769784271244389
2021-12-24,"2021-12-24 01:40:03",0.769784271244389
2021-12-24,"2021-12-24 01:50:03",0.769784271244389
2021-12-24,"2021-12-24 02:00:06",0.769784271244389
2021-12-24,"2021-12-24 02:10:03",0.769784271244389
2021-12-24,"2021-12-24 02:20:03",0.769784271244389
2021-12-24,"2021-12-24 02:30:03",0.769784271244389
2021-12-24,"2021-12-24 02:40:03",0.769784271244389
2021-12-24,"2021-12-24 02:50:03",0.769784271244389
2021-12-24,"2021-12-24 03:00:05",0.769784271244389
2021-12-24,"2021-12-24 03:10:03",0.769784271244389
2021-12-24,"2021-12-24 03:20:03",0.769784271244389
2021-12-24,"2021-12-24 03:30:03",0.769784271244389
2021-12-24,"2021-12-24 03:40:03",0.769784271244389
2021-12-24,"2021-12-24 03:50:03",0.769784271244389
2021-12-24,"2021-12-24 04:00:04",0.769784271244389
2021-12-24,"2021-12-24 04:10:03",0.769784271244389
2021-12-24,"2021-12-24 04:20:03",0.769784271244389
2021-12-24,"2021-12-24 04:30:03",0.769784271262408
2021-12-24,"2021-12-24 04:40:03",0.769784271262408
2021-12-24,"2021-12-24 04:50:04",0.769784271262408
2021-12-24,"2021-12-24 05:00:04",0.769784271262408
2021-12-24,"2021-12-24 05:10:04",0.769784271262408
2021-12-24,"2021-12-24 05:20:02",0.769784271262408
2021-12-24,"2021-12-24 05:30:03",0.769784271262408
2021-12-24,"2021-12-24 05:40:03",0.769784271262408
2021-12-24,"2021-12-24 05:50:03",0.769784271262408
2021-12-24,"2021-12-24 06:00:05",0.769784271262408
2021-12-24,"2021-12-24 06:10:03",0.769784271262408
2021-12-24,"2021-12-24 06:20:03",0.769784271262408
2021-12-24,"2021-12-24 06:30:03",0.769784271262408
2021-12-24,"2021-12-24 06:40:03",0.769784271262408
2021-12-24,"2021-12-24 06:50:03",0.769784271262408
2021-12-24,"2021-12-24 07:00:04",0.769784271262408
2021-12-24,"2021-12-24 07:10:03",0.769784271262408
2021-12-24,"2021-12-24 07:20:03",0.769784271262408
2021-12-24,"2021-12-24 07:30:03",0.769784271262408
2021-12-24,"2021-12-24 07:40:03",0.769784271262408
2021-12-24,"2021-12-24 07:50:04",0.769784271262408
2021-12-24,"2021-12-24 08:00:05",0.769784271262408
2021-12-24,"2021-12-24 08:10:03",0.769784271262408
2021-12-24,"2021-12-24 08:20:03",0.769784271262408
2021-12-24,"2021-12-24 08:30:03",0.769784271262408
2021-12-24,"2021-12-24 08:40:04",0.769784271262408
2021-12-24,"2021-12-24 08:50:03",0.769784271262408
2021-12-24,"2021-12-24 09:00:05",0.769784271262408
2021-12-24,"2021-12-24 09:10:03",0.769784271262408
2021-12-24,"2021-12-24 09:20:04",0.769784271262408
2021-12-24,"2021-12-24 09:30:03",0.769784271262408
2021-12-24,"2021-12-24 09:40:03",0.769784271262408
2021-12-24,"2021-12-24 09:50:03",0.769784271262408
2021-12-24,"2021-12-24 10:00:05",0.769784271262408
2021-12-24,"2021-12-24 10:10:02",0.769784271262408
2021-12-24,"2021-12-24 10:20:03",0.769784271262408
2021-12-24,"2021-12-24 10:30:03",0.769784271262408
2021-12-24,"2021-12-24 10:40:03",0.769784271262408
2021-12-24,"2021-12-24 10:50:03",0.769784271262408
2021-12-24,"2021-12-24 11:00:05",0.769784271262408
2021-12-24,"2021-12-24 11:10:04",0.769784271262408
2021-12-24,"2021-12-24 11:20:03",0.769784271262408
2021-12-24,"2021-12-24 11:30:04",0.769784271262408
2021-12-24,"2021-12-24 11:40:03",0.777838840831829
2021-12-24,"2021-12-24 11:50:03",0.777838840831829
2021-12-24,"2021-12-24 12:00:04",0.777838840831829
2021-12-24,"2021-12-24 12:10:02",0.777838840831829
2021-12-24,"2021-12-24 12:20:02",0.777838840831829
2021-12-24,"2021-12-24 12:30:03",0.777838840831829
2021-12-24,"2021-12-24 12:40:03",0.777838840831829
2021-12-24,"2021-12-24 12:50:02",0.777838840831829
2021-12-24,"2021-12-24 13:00:05",0.777838840831829
2021-12-24,"2021-12-24 13:10:03",0.777838840831829
2021-12-24,"2021-12-24 13:20:03",0.777838840831829
2021-12-24,"2021-12-24 13:30:03",0.777838840831829
2021-12-24,"2021-12-24 13:40:04",0.777838840831829
2021-12-24,"2021-12-24 13:50:04",0.777838840831829
2021-12-24,"2021-12-24 14:00:05",0.777838840831829
2021-12-24,"2021-12-24 14:10:03",0.777838840831829
2021-12-24,"2021-12-24 14:20:03",0.777838840831829
2021-12-24,"2021-12-24 14:30:03",0.777838840831829
2021-12-24,"2021-12-24 14:40:03",0.777838840831829
2021-12-24,"2021-12-24 14:50:04",0.777838840831829
2021-12-24,"2021-12-24 15:00:05",0.777838840831829
2021-12-24,"2021-12-24 15:10:04",0.777838840831829
2021-12-24,"2021-12-24 15:20:03",0.777838840831829
2021-12-24,"2021-12-24 15:30:03",0.777838840831829
2021-12-24,"2021-12-24 15:40:04",0.777838840831829
2021-12-24,"2021-12-24 15:50:04",0.777838840831829
2021-12-24,"2021-12-24 16:00:04",0.777838840831829
2021-12-24,"2021-12-24 16:10:03",0.777838840831829
2021-12-24,"2021-12-24 16:20:03",0.777838840831829
2021-12-24,"2021-12-24 16:30:03",0.777838840831829
2021-12-24,"2021-12-24 16:40:03",0.777838840831829
2021-12-24,"2021-12-24 16:50:03",0.777838840831829
2021-12-24,"2021-12-24 17:00:04",0.777838840831829
2021-12-24,"2021-12-24 17:10:04",0.777838840831829
2021-12-24,"2021-12-24 17:20:03",0.777838840831829
2021-12-24,"2021-12-24 17:30:03",0.777838840831829
2021-12-24,"2021-12-24 17:40:04",0.777838840831829
2021-12-24,"2021-12-24 17:50:03",0.777838840831829
2021-12-24,"2021-12-24 18:00:05",0.777838840831829
2021-12-24,"2021-12-24 18:10:02",0.777838840831829
2021-12-24,"2021-12-24 18:20:04",0.777838840831829
2021-12-24,"2021-12-24 18:30:04",0.777838840831829
2021-12-24,"2021-12-24 18:40:03",0.777838840831829
2021-12-24,"2021-12-24 18:50:03",0.777838840831829
2021-12-24,"2021-12-24 19:00:04",0.777838840831829
2021-12-24,"2021-12-24 19:10:03",0.777838840831829
2021-12-24,"2021-12-24 19:20:04",0.777838840831829
2021-12-24,"2021-12-24 19:30:03",0.777838840831829
2021-12-24,"2021-12-24 19:40:04",0.777838840831829
2021-12-24,"2021-12-24 19:50:03",0.777838840831829
2021-12-24,"2021-12-24 20:00:04",0.777838840831829
2021-12-24,"2021-12-24 20:10:03",0.777838840831829
2021-12-24,"2021-12-24 20:20:03",0.777838840831829
2021-12-24,"2021-12-24 20:30:03",0.777838840831829
2021-12-24,"2021-12-24 20:40:03",0.777838840831829
2021-12-24,"2021-12-24 20:50:03",0.777838840831829
2021-12-24,"2021-12-24 21:00:04",0.777838840831829
2021-12-24,"2021-12-24 21:10:03",0.777838840831829
2021-12-24,"2021-12-24 21:20:03",0.777838951149263
