"symbol","model","eval_set","rmse","rsq","last_refreshed"
"ADA","pcr","holdout",1.11596758646007,0.513896230856795,"2022-03-07 02:01:21"
"ADA","pcr","test",1.1995890575622,0.450283428881352,"2022-03-07 02:01:21"
"ADA","rf","holdout",1.19202030337188,0.157702083429556,"2022-03-07 02:01:21"
"ADA","rf","test",2.19658531562142,0.185871714005739,"2022-03-07 02:01:21"
"ADA","xgb","holdout",2.21117678707943,0.0105397987448346,"2022-03-07 02:01:21"
"ADA","xgb","test",2.28061568407869,0.165113800105222,"2022-03-07 02:01:21"
"ALCX","lm","holdout",4.24066285664669,0.283578595519039,"2022-03-07 02:01:21"
"ALCX","lm","test",4.25383544359873,0.303417869085624,"2022-03-07 02:01:21"
"ALCX","nnet","holdout",2.93715016349484,0.113985164476685,"2022-03-07 02:01:21"
"ALCX","nnet","test",7.56651334439106,0.0865565935400996,"2022-03-07 02:01:21"
"ALCX","pcr","holdout",3.90114701359187,0.102291714591634,"2022-03-07 02:01:21"
"ALCX","pcr","test",5.50076868385837,0.124485483310781,"2022-03-07 02:01:21"
"ALCX","rf","holdout",7.30673835944121,0.105694806985484,"2022-03-07 02:01:21"
"ALCX","rf","test",6.18254228825821,0.140964275703091,"2022-03-07 02:01:21"
"ALCX","xgb","holdout",9.01872805152239,0.022180268555566,"2022-03-07 02:01:21"
"ALCX","xgb","test",5.30960435411655,0.185692259595604,"2022-03-07 02:01:21"
"ALICE","lm","holdout",1.28359261821326,0.00889904156367465,"2022-03-07 02:01:21"
"ALICE","lm","test",5.80945806745788,0.475742492480663,"2022-03-07 02:01:21"
"ALICE","nnet","holdout",1.93890950551626,0.193342172158872,"2022-03-07 02:01:21"
"ALICE","nnet","test",4.12201614824532,0.114536056945349,"2022-03-07 02:01:21"
"ALICE","pcr","holdout",1.34602196907529,0.0843063804486658,"2022-03-07 02:01:21"
"ALICE","pcr","test",2.30707907293375,0.260625316572136,"2022-03-07 02:01:21"
"ALICE","rf","holdout",1.40782864358632,0.204201816563641,"2022-03-07 02:01:21"
"ALICE","rf","test",2.91850579360534,0.0305862520018415,"2022-03-07 02:01:21"
"ALICE","xgb","holdout",4.31083924267945,0.0349122688943484,"2022-03-07 02:01:21"
"ALICE","xgb","test",2.81008098018587,0.0722757270661358,"2022-03-07 02:01:21"
