"date_utc","date_time_utc","flame_price"
2022-01-29,"2022-01-29 00:00:08",0.000123785994530838
2022-01-29,"2022-01-29 00:10:04",0.000123785994530838
2022-01-29,"2022-01-29 00:20:05",0.00012366618667962
2022-01-29,"2022-01-29 00:30:04",0.000123079252071738
2022-01-29,"2022-01-29 00:40:04",0.000123079252071738
2022-01-29,"2022-01-29 00:50:04",0.000123079252071738
2022-01-29,"2022-01-29 01:00:06",0.000123079252071738
2022-01-29,"2022-01-29 01:10:04",0.000123079252071738
2022-01-29,"2022-01-29 01:20:04",0.000123079252071738
2022-01-29,"2022-01-29 01:30:04",0.000123079252071738
2022-01-29,"2022-01-29 01:40:04",0.000123067818709948
2022-01-29,"2022-01-29 01:50:04",0.000123067818709948
2022-01-29,"2022-01-29 02:00:07",0.000123067818709948
2022-01-29,"2022-01-29 02:10:04",0.000123067818709948
2022-01-29,"2022-01-29 02:20:04",0.000123067818709948
2022-01-29,"2022-01-29 02:30:04",0.000123186332246828
2022-01-29,"2022-01-29 02:40:04",0.000123186332246828
2022-01-29,"2022-01-29 02:50:04",0.000123186332246828
2022-01-29,"2022-01-29 03:00:06",0.000123186332246828
2022-01-29,"2022-01-29 03:10:04",0.000123186332246828
2022-01-29,"2022-01-29 03:20:04",0.000123186332246828
2022-01-29,"2022-01-29 03:30:05",0.000123186332246828
2022-01-29,"2022-01-29 03:40:05",0.000123186332246828
2022-01-29,"2022-01-29 03:50:04",0.000123186332246828
2022-01-29,"2022-01-29 04:00:06",0.000123186332246828
2022-01-29,"2022-01-29 04:10:04",0.000123186332246828
2022-01-29,"2022-01-29 04:20:04",0.000123027118413342
2022-01-29,"2022-01-29 04:30:04",0.000123027118413342
2022-01-29,"2022-01-29 04:40:05",0.000122907777444427
2022-01-29,"2022-01-29 04:50:05",0.000122907777444427
2022-01-29,"2022-01-29 05:00:05",0.000122907777444427
2022-01-29,"2022-01-29 05:10:04",0.000122907777444427
2022-01-29,"2022-01-29 05:20:04",0.000122907777444427
2022-01-29,"2022-01-29 05:30:05",0.000122907777444427
2022-01-29,"2022-01-29 05:40:04",0.000122907777444427
2022-01-29,"2022-01-29 05:50:04",0.000123390266177377
2022-01-29,"2022-01-29 06:00:06",0.000123272752258407
2022-01-29,"2022-01-29 06:10:05",0.000123272752258407
2022-01-29,"2022-01-29 06:20:04",0.000123272752258407
2022-01-29,"2022-01-29 06:30:05",0.000123085595210522
2022-01-29,"2022-01-29 06:40:04",0.000123085595210522
2022-01-29,"2022-01-29 06:50:04",0.000123085595210522
2022-01-29,"2022-01-29 07:00:06",0.000123085595210522
2022-01-29,"2022-01-29 07:10:04",0.000123085595210522
2022-01-29,"2022-01-29 07:20:05",0.000123085595210522
2022-01-29,"2022-01-29 07:30:05",0.000123085595210522
2022-01-29,"2022-01-29 07:40:05",0.000123085595210522
2022-01-29,"2022-01-29 07:50:04",0.000123773559005606
2022-01-29,"2022-01-29 08:00:06",0.000123949937823179
2022-01-29,"2022-01-29 08:10:04",0.000123949937823179
2022-01-29,"2022-01-29 08:20:04",0.000123949937823179
2022-01-29,"2022-01-29 08:30:04",0.000123949937823179
2022-01-29,"2022-01-29 08:40:04",0.000124344942570157
2022-01-29,"2022-01-29 08:50:04",0.000124246431867514
2022-01-29,"2022-01-29 09:00:07",0.000124246431867514
2022-01-29,"2022-01-29 09:10:04",0.000124246431867514
2022-01-29,"2022-01-29 09:20:04",0.000124246431867514
2022-01-29,"2022-01-29 09:30:05",0.000124246431867514
2022-01-29,"2022-01-29 09:40:04",0.000124246431867514
2022-01-29,"2022-01-29 09:50:04",0.000123973328045979
2022-01-29,"2022-01-29 10:00:07",0.000123973328045979
2022-01-29,"2022-01-29 10:10:04",0.000123973328045979
2022-01-29,"2022-01-29 10:20:04",0.000123973328045979
2022-01-29,"2022-01-29 10:30:05",0.000123940247676297
2022-01-29,"2022-01-29 10:40:04",0.000123940247676297
2022-01-29,"2022-01-29 10:50:04",0.000123940247676297
2022-01-29,"2022-01-29 11:00:05",0.000123940247676297
2022-01-29,"2022-01-29 11:10:04",0.000123940247676297
2022-01-29,"2022-01-29 11:20:04",0.000123940247676297
2022-01-29,"2022-01-29 11:30:04",0.000123940247676297
2022-01-29,"2022-01-29 11:40:04",0.000123940247676297
2022-01-29,"2022-01-29 11:50:04",0.000123940247676297
2022-01-29,"2022-01-29 12:00:07",0.000123940247676297
2022-01-29,"2022-01-29 12:10:05",0.000123940247676297
2022-01-29,"2022-01-29 12:20:04",0.000123940247676297
2022-01-29,"2022-01-29 12:30:05",0.000123431145217154
2022-01-29,"2022-01-29 12:40:04",0.000123431145217154
2022-01-29,"2022-01-29 12:50:05",0.000123431145217154
2022-01-29,"2022-01-29 13:00:06",0.000123431145217154
2022-01-29,"2022-01-29 13:10:04",0.000123431145217154
2022-01-29,"2022-01-29 13:20:04",0.000123431145217154
2022-01-29,"2022-01-29 13:30:04",0.000123431145217154
2022-01-29,"2022-01-29 13:40:04",0.000123273250979087
2022-01-29,"2022-01-29 13:50:04",0.000123273250979087
2022-01-29,"2022-01-29 14:00:07",0.000123273250979087
2022-01-29,"2022-01-29 14:10:04",0.000123273250979087
2022-01-29,"2022-01-29 14:20:04",0.000123273250979087
2022-01-29,"2022-01-29 14:30:04",0.000123273250979087
2022-01-29,"2022-01-29 14:40:05",0.000123273250979087
2022-01-29,"2022-01-29 14:50:05",0.000123273250979087
2022-01-29,"2022-01-29 15:00:07",0.000123548814379172
2022-01-29,"2022-01-29 15:10:04",0.000123648023811685
2022-01-29,"2022-01-29 15:20:04",0.000123490033593371
2022-01-29,"2022-01-29 15:30:05",0.000123490033593371
2022-01-29,"2022-01-29 15:40:04",0.000123490033593371
2022-01-29,"2022-01-29 15:50:04",0.000123490033593371
2022-01-29,"2022-01-29 16:00:07",0.000123653917757755
2022-01-29,"2022-01-29 16:10:05",0.0001236430082763
2022-01-29,"2022-01-29 16:20:04",0.0001236430082763
2022-01-29,"2022-01-29 16:30:04",0.0001236430082763
2022-01-29,"2022-01-29 16:40:04",0.0001236430082763
2022-01-29,"2022-01-29 16:50:05",0.0001236430082763
2022-01-29,"2022-01-29 17:00:06",0.0001236430082763
2022-01-29,"2022-01-29 17:10:04",0.0001236430082763
